cell	locus	chr	pos	significant	dist_bp	dist_bp_any_record	min_fdr
HCC_high x Soskic_CD4	8_9	8		False	56355469.0	56355469.0	0.8988661902589248
HCC_high x Soskic_CD4	9_0	9		False			0.9399838495052838
HCC_high x Soskic_CD4	9_1	9		False			0.8988661902589248
HCC_high x Soskic_CD4	9_10	9		False			0.937785955066952
HCC_high x Soskic_CD4	9_11	9		False			0.9399838495052838
HCC_high x Soskic_CD4	9_12	9		False			0.8988661902589248
HCC_high x Soskic_CD4	9_13	9		False			0.9399838495052838
HCC_high x Soskic_CD4	9_14	9		False			0.9295735595430104
HCC_high x Soskic_CD4	9_15	9		False			0.8039589197625637
HCC_high x Soskic_CD4	9_16	9		False			0.7577448960108409
HCC_high x Soskic_CD4	9_17	9		False			1.0
HCC_high x Soskic_CD4	9_18	9		False			0.7627880712661618
HCC_high x Soskic_CD4	9_19	9		False			0.8988661902589248
HCC_high x Soskic_CD4	9_2	9		False			0.9399838495052838
HCC_high x Soskic_CD4	9_20	9		False			0.9264561254138456
HCC_high x Soskic_CD4	9_21	9		False			0.9766478348199188
HCC_high x Soskic_CD4	9_22	9		False			0.7627880712661618
HCC_high x Soskic_CD4	9_23	9		False			0.8943321575368794
HCC_high x Soskic_CD4	9_24	9		False			0.7542725884053798
HCC_high x Soskic_CD4	9_3	9		False			0.8988661902589248
HCC_high x Soskic_CD4	9_4	9		False			0.6871197454773184
HCC_high x Soskic_CD4	9_5	9		False			0.8128681870382484
HCC_high x Soskic_CD4	9_6	9		False			0.8988661902589248
HCC_high x Soskic_CD4	9_7	9		False			0.8988661902589248
HCC_high x Soskic_CD4	9_8	9		False			0.971744949564082
HCC_high x Soskic_CD4	9_9	9		False			0.8988661902589248
HCC_low x Soskic_CD4	10_0	10		False	40249854.0	40249854.0	0.9509300222012762
HCC_low x Soskic_CD4	10_1	10		False	38310609.0	38310609.0	0.9877157900355036
HCC_low x Soskic_CD4	10_10	10		False	14662304.0	14662304.0	0.9800230379277084
HCC_low x Soskic_CD4	10_11	10		False	17542682.0	17542682.0	0.9800230379277084
HCC_low x Soskic_CD4	10_12	10		False	19538413.0	19538413.0	0.9800230379277084
HCC_low x Soskic_CD4	10_13	10		False	17974035.0	17974035.0	0.9800230379277084
HCC_low x Soskic_CD4	10_14	10		False	9236490.0	9236490.0	0.981831940804085
HCC_low x Soskic_CD4	10_15	10		False	5262243.0	5262243.0	0.9877157900355036
HCC_low x Soskic_CD4	10_16	10		False	535119.0	535119.0	0.8727283179752725
HCC_low x Soskic_CD4	10_17	10		False	2526581.0	2526581.0	0.9877157900355036
HCC_low x Soskic_CD4	10_18	10		False	4561581.0	4561581.0	0.9769494314123074
HCC_low x Soskic_CD4	10_19	10		False	6547570.0	6547570.0	0.9800230379277084
HCC_low x Soskic_CD4	10_2	10		False	33366301.0	33366301.0	0.9877157900355036
HCC_low x Soskic_CD4	10_20	10		False	5452446.0	5452446.0	0.9800230379277084
HCC_low x Soskic_CD4	10_21	10		False	2909544.0	2909544.0	0.9877157900355036
HCC_low x Soskic_CD4	10_22	10		False	1032558.0	1032558.0	0.981831940804085
HCC_low x Soskic_CD4	10_23	10		False	321565.0	321565.0	0.9509300222012762
HCC_low x Soskic_CD4	10_24	10		False	8464738.0	8464738.0	0.9800230379277084
HCC_low x Soskic_CD4	10_25	10		False	2912014.0	2912014.0	0.9800230379277084
HCC_low x Soskic_CD4	10_26	10		False	780958.0	780958.0	0.9877157900355036
HCC_low x Soskic_CD4	10_27	10		False	3139511.0	3139511.0	0.6612960920189918
HCC_low x Soskic_CD4	10_28	10		False	6529715.0	6529715.0	0.9512619486715428
HCC_low x Soskic_CD4	10_29	10		False	8056765.0	8056765.0	0.9769494314123074
HCC_low x Soskic_CD4	10_3	10		False	30863999.0	30863999.0	0.9509300222012762
HCC_low x Soskic_CD4	10_30	10		False	10753669.0	10753669.0	0.981831940804085
HCC_low x Soskic_CD4	10_4	10		False	27396265.0	27396265.0	0.9282149592186169
HCC_low x Soskic_CD4	10_5	10		False	17552352.0	17552352.0	0.9769494314123074
HCC_low x Soskic_CD4	10_6	10		False	10607547.0	10607547.0	0.6612960920189918
HCC_low x Soskic_CD4	10_7	10		False	2548349.0	2548349.0	0.9877157900355036
HCC_low x Soskic_CD4	10_8	10		False	3032197.0	3032197.0	0.6612960920189918
HCC_low x Soskic_CD4	10_9	10		False	12123617.0	12123617.0	0.981831940804085
HCC_low x Soskic_CD4	11_0	11		False	102101.0	102101.0	0.9607464517703818
HCC_low x Soskic_CD4	11_1	11		False	5152271.0	5152271.0	0.9877157900355036
HCC_low x Soskic_CD4	11_10	11		False	11124229.0	11124229.0	0.9877157900355036
HCC_low x Soskic_CD4	11_11	11		False	6882190.0	6882190.0	0.6612960920189918
HCC_low x Soskic_CD4	11_12	11		False	643385.0	643385.0	0.6650257706721892
HCC_low x Soskic_CD4	11_13	11		False	1932068.0	1932068.0	0.9509300222012762
HCC_low x Soskic_CD4	11_14	11		False	4134840.0	4134840.0	0.8341054186911785
HCC_low x Soskic_CD4	11_15	11		False	8018033.0	8018033.0	0.9877157900355036
HCC_low x Soskic_CD4	11_16	11		False	16119721.0	16119721.0	0.981831940804085
HCC_low x Soskic_CD4	11_17	11		False	18819639.0	18819639.0	0.981831940804085
HCC_low x Soskic_CD4	11_18	11		False	20709915.0	20709915.0	0.9959823423494666
HCC_low x Soskic_CD4	11_19	11		False	17493931.0	17493931.0	0.9769494314123074
HCC_low x Soskic_CD4	11_2	11		False	11630426.0	11630426.0	0.9877157900355036
HCC_low x Soskic_CD4	11_20	11		False	16146516.0	16146516.0	0.974122184222738
HCC_low x Soskic_CD4	11_21	11		False	6249131.0	6249131.0	0.9800230379277084
HCC_low x Soskic_CD4	11_22	11		False	2801369.0	2801369.0	0.9800230379277084
HCC_low x Soskic_CD4	11_23	11		False	6896079.0	6896079.0	0.9509300222012762
HCC_low x Soskic_CD4	11_24	11		False	11565747.0	11565747.0	0.9819572543498912
HCC_low x Soskic_CD4	11_25	11		False	13609531.0	13609531.0	0.9509300222012762
HCC_low x Soskic_CD4	11_26	11		False	23070433.0	23070433.0	0.9877157900355036
HCC_low x Soskic_CD4	11_3	11		False	15195527.0	15195527.0	0.9877157900355036
HCC_low x Soskic_CD4	11_4	11		False	17526850.0	17526850.0	0.9769494314123074
HCC_low x Soskic_CD4	11_5	11		False	27456870.0	27456870.0	0.9800230379277084
HCC_low x Soskic_CD4	11_6	11		False	29242525.0	29242525.0	0.9800230379277084
HCC_low x Soskic_CD4	11_7	11		False	30880842.0	30880842.0	0.9769494314123074
HCC_low x Soskic_CD4	11_8	11		False	25426500.0	25426500.0	0.9509300222012762
HCC_low x Soskic_CD4	11_9	11		False	21780047.0	21780047.0	0.9877157900355036
HCC_low x Soskic_CD4	12_0	12		False			0.9877157900355036
HCC_low x Soskic_CD4	12_1	12		False			0.9877157900355036
HCC_low x Soskic_CD4	12_10	12		False			0.9877157900355036
HCC_low x Soskic_CD4	12_11	12		False			0.8733225281883845
HCC_low x Soskic_CD4	12_12	12		False			0.9877157900355036
HCC_low x Soskic_CD4	12_13	12		False			0.9512619486715428
HCC_low x Soskic_CD4	12_14	12		False			0.9877157900355036
HCC_low x Soskic_CD4	12_15	12		False			0.8727283179752725
HCC_low x Soskic_CD4	12_16	12		False			0.8165916885431819
HCC_low x Soskic_CD4	12_17	12		False			0.8341054186911785
HCC_low x Soskic_CD4	12_18	12		False			0.9877157900355036
HCC_low x Soskic_CD4	12_19	12		False			0.9877157900355036
HCC_low x Soskic_CD4	12_2	12		False			0.9769494314123074
HCC_low x Soskic_CD4	12_20	12		False			0.8941629491589872
HCC_low x Soskic_CD4	12_21	12		False			0.9800230379277084
HCC_low x Soskic_CD4	12_22	12		False			0.9687155228114224
HCC_low x Soskic_CD4	12_23	12		False			0.9877157900355036
HCC_low x Soskic_CD4	12_24	12		False			0.9769494314123074
HCC_low x Soskic_CD4	12_25	12		False			0.9800230379277084
HCC_low x Soskic_CD4	12_26	12		False			0.9509300222012762
HCC_low x Soskic_CD4	12_27	12		False			0.9877157900355036
HCC_low x Soskic_CD4	12_28	12		False			0.9877157900355036
HCC_low x Soskic_CD4	12_3	12		False			0.9800230379277084
HCC_low x Soskic_CD4	12_4	12		False			0.981831940804085
HCC_low x Soskic_CD4	12_5	12		False			0.9877157900355036
HCC_low x Soskic_CD4	12_6	12		False			0.9800230379277084
HCC_low x Soskic_CD4	12_7	12		False			0.981831940804085
HCC_low x Soskic_CD4	12_8	12		False			0.9877157900355036
HCC_low x Soskic_CD4	12_9	12		False			0.9800230379277084
HCC_low x Soskic_CD4	13_0	13		False			0.9769494314123074
HCC_low x Soskic_CD4	13_1	13		False			0.981831940804085
HCC_low x Soskic_CD4	13_10	13		False			0.9877157900355036
HCC_low x Soskic_CD4	13_11	13		False			0.9877157900355036
HCC_low x Soskic_CD4	13_2	13		False			0.981831940804085
HCC_low x Soskic_CD4	13_3	13		False			0.9800230379277084
HCC_low x Soskic_CD4	13_4	13		False			0.9877157900355036
HCC_low x Soskic_CD4	13_5	13		False			0.9877157900355036
HCC_low x Soskic_CD4	13_6	13		False			0.9800230379277084
HCC_low x Soskic_CD4	13_7	13		False			0.9800230379277084
HCC_low x Soskic_CD4	13_8	13		False			0.9800230379277084
HCC_low x Soskic_CD4	13_9	13		False			0.9877157900355036
HCC_low x Soskic_CD4	14_0	14		False			0.9769494314123074
HCC_low x Soskic_CD4	14_1	14		False			0.9877157900355036
HCC_low x Soskic_CD4	14_10	14		False			0.9999613269053208
HCC_low x Soskic_CD4	14_11	14		False			0.9968602135940848
HCC_low x Soskic_CD4	14_12	14		False			0.9607464517703818
HCC_low x Soskic_CD4	14_13	14		False			0.6612960920189918
HCC_low x Soskic_CD4	14_14	14		False			0.9877157900355036
HCC_low x Soskic_CD4	14_15	14		False			0.9877157900355036
HCC_low x Soskic_CD4	14_16	14		False			0.9999613269053208
HCC_low x Soskic_CD4	14_17	14		False			0.9800230379277084
HCC_low x Soskic_CD4	14_18	14		False			0.97432996066752
HCC_low x Soskic_CD4	14_2	14		False			0.9800230379277084
HCC_low x Soskic_CD4	14_3	14		False			0.9877157900355036
HCC_low x Soskic_CD4	14_4	14		False			0.981831940804085
HCC_low x Soskic_CD4	14_5	14		False			0.9769494314123074
HCC_low x Soskic_CD4	14_6	14		False			0.6612960920189918
HCC_low x Soskic_CD4	14_7	14		False			0.9509300222012762
HCC_low x Soskic_CD4	14_8	14		False			0.9509300222012762
HCC_low x Soskic_CD4	14_9	14		False			0.4844126499020111
HCC_low x Soskic_CD4	15_0	15		False	57856794.0	57856794.0	0.9800230379277084
HCC_low x Soskic_CD4	15_1	15		False	52507462.0	52507462.0	0.9769494314123074
HCC_low x Soskic_CD4	15_10	15		False	15501111.0	15501111.0	0.9877157900355036
HCC_low x Soskic_CD4	15_11	15		False	10801167.0	10801167.0	0.87380687383881
HCC_low x Soskic_CD4	15_12	15		False	7710831.0	7710831.0	0.8318661997968179
HCC_low x Soskic_CD4	15_13	15		False	73341.0	73341.0	0.9509300222012762
HCC_low x Soskic_CD4	15_14	15		False	8154942.0	8154942.0	0.981831940804085
HCC_low x Soskic_CD4	15_2	15		False	47658943.0	47658943.0	0.6612960920189918
HCC_low x Soskic_CD4	15_3	15		False	45313726.0	45313726.0	0.9877157900355036
HCC_low x Soskic_CD4	15_4	15		False	42615297.0	42615297.0	0.9779950523383962
HCC_low x Soskic_CD4	15_5	15		False	40597212.0	40597212.0	0.9800230379277084
HCC_low x Soskic_CD4	15_6	15		False	35756417.0	35756417.0	0.9800230379277084
HCC_low x Soskic_CD4	15_7	15		False	27910936.0	27910936.0	0.6612960920189918
HCC_low x Soskic_CD4	15_8	15		False	25995790.0	25995790.0	0.9509300222012762
HCC_low x Soskic_CD4	15_9	15		False	24639412.0	24639412.0	0.9800230379277084
HCC_low x Soskic_CD4	16_0	16		False	49629031.0	49629031.0	0.9769494314123074
HCC_low x Soskic_CD4	16_1	16		False	43440643.0	43440643.0	0.8941629491589872
HCC_low x Soskic_CD4	16_10	16		False	5582722.0	5582722.0	0.9800230379277084
HCC_low x Soskic_CD4	16_11	16		False	1723729.0	1723729.0	0.9877157900355036
HCC_low x Soskic_CD4	16_12	16		False	38320.0	38320.0	0.9800230379277084
HCC_low x Soskic_CD4	16_13	16		False	5979933.0	5979933.0	0.8165916885431819
HCC_low x Soskic_CD4	16_14	16		False	8849371.0	8849371.0	0.9877157900355036
HCC_low x Soskic_CD4	16_15	16		False	12683271.0	12683271.0	0.9877157900355036
HCC_low x Soskic_CD4	16_16	16		False	16742208.0	16742208.0	0.9877157900355036
HCC_low x Soskic_CD4	16_17	16		False	19396602.0	19396602.0	0.9509300222012762
HCC_low x Soskic_CD4	16_2	16		False	39781401.0	39781401.0	0.8341054186911785
HCC_low x Soskic_CD4	16_3	16		False	36813902.0	36813902.0	0.9800230379277084
HCC_low x Soskic_CD4	16_4	16		False	32851515.0	32851515.0	0.9877157900355036
HCC_low x Soskic_CD4	16_5	16		False	28513733.0	28513733.0	0.5799449631716944
HCC_low x Soskic_CD4	16_6	16		False	25199891.0	25199891.0	0.9800230379277084
HCC_low x Soskic_CD4	16_7	16		False	21048838.0	21048838.0	0.8727283179752725
HCC_low x Soskic_CD4	16_8	16		False	2209421.0	2209421.0	0.9800230379277084
HCC_low x Soskic_CD4	16_9	16		False	3880266.0	3880266.0	0.6612960920189918
HCC_low x Soskic_CD4	17_0	17		False	37337012.0	37337012.0	0.9877157900355036
HCC_low x Soskic_CD4	17_1	17		False	35432142.0	35432142.0	0.9769494314123074
HCC_low x Soskic_CD4	17_10	17		False	1190282.0	1190282.0	0.3785091028357624
HCC_low x Soskic_CD4	17_11	17		False	1004912.0	1004912.0	0.9800230379277084
HCC_low x Soskic_CD4	17_12	17		False	2053162.0	2053162.0	0.9800230379277084
HCC_low x Soskic_CD4	17_13	17		False	4082724.0	4082724.0	0.9877157900355036
HCC_low x Soskic_CD4	17_14	17		False	6376271.0	6376271.0	0.9800230379277084
HCC_low x Soskic_CD4	17_15	17		False	9537904.0	9537904.0	0.832966891498928
HCC_low x Soskic_CD4	17_16	17		False	12670010.0	12670010.0	0.9800230379277084
HCC_low x Soskic_CD4	17_17	17		False	16012376.0	16012376.0	0.9800230379277084
HCC_low x Soskic_CD4	17_18	17		False	12133089.0	12133089.0	0.9800230379277084
HCC_low x Soskic_CD4	17_19	17		False	11037997.0	11037997.0	0.9800230379277084
HCC_low x Soskic_CD4	17_2	17		False	32308296.0	32308296.0	0.9800230379277084
HCC_low x Soskic_CD4	17_20	17		False	7077877.0	7077877.0	0.9877157900355036
HCC_low x Soskic_CD4	17_21	17		False	2938270.0	2938270.0	0.9877157900355036
HCC_low x Soskic_CD4	17_22	17		False	2474472.0	2474472.0	0.9509300222012762
HCC_low x Soskic_CD4	17_23	17		False	4903787.0	4903787.0	0.9769494314123074
HCC_low x Soskic_CD4	17_24	17		False	8970262.0	8970262.0	0.9800230379277084
HCC_low x Soskic_CD4	17_3	17		False	29513629.0	29513629.0	0.9800230379277084
HCC_low x Soskic_CD4	17_4	17		False	27040199.0	27040199.0	0.9877157900355036
HCC_low x Soskic_CD4	17_5	17		False	21256909.0	21256909.0	0.9877157900355036
HCC_low x Soskic_CD4	17_6	17		False	17763998.0	17763998.0	0.6612960920189918
HCC_low x Soskic_CD4	17_7	17		False	8173852.0	8173852.0	0.9769494314123074
HCC_low x Soskic_CD4	17_8	17		False	5222273.0	5222273.0	0.9800230379277084
HCC_low x Soskic_CD4	17_9	17		False	2489297.0	2489297.0	0.8341054186911785
HCC_low x Soskic_CD4	18_0	18		False			0.9877157900355036
HCC_low x Soskic_CD4	18_1	18		False			0.9800230379277084
HCC_low x Soskic_CD4	18_10	18		False			0.8165916885431819
HCC_low x Soskic_CD4	18_11	18		False			0.9800230379277084
HCC_low x Soskic_CD4	18_2	18		False			0.9509300222012762
HCC_low x Soskic_CD4	18_3	18		False			0.9877157900355036
HCC_low x Soskic_CD4	18_4	18		False			0.9877157900355036
HCC_low x Soskic_CD4	18_5	18		False			0.9877157900355036
HCC_low x Soskic_CD4	18_6	18		False			0.9820763685993152
HCC_low x Soskic_CD4	18_7	18		False			0.8727283179752725
HCC_low x Soskic_CD4	18_8	18		False			0.9877157900355036
HCC_low x Soskic_CD4	18_9	18		False			0.6612960920189918
HCC_low x Soskic_CD4	19_0	19		False	18164661.0	18164661.0	0.5799449631716944
HCC_low x Soskic_CD4	19_1	19		False	16332203.0	16332203.0	0.9877157900355036
HCC_low x Soskic_CD4	19_10	19		False	3206062.0	3206062.0	0.9509300222012762
HCC_low x Soskic_CD4	19_11	19		False	1627882.0	1627882.0	0.9877157900355036
HCC_low x Soskic_CD4	19_12	19		False	187188.0	187188.0	0.8165916885431819
HCC_low x Soskic_CD4	19_13	19		False	924484.0	924484.0	0.9509300222012762
HCC_low x Soskic_CD4	19_14	19		False	182228.0	182228.0	0.6612960920189918
HCC_low x Soskic_CD4	19_15	19		False	3194590.0	3194590.0	0.8165916885431819
HCC_low x Soskic_CD4	19_16	19		False	7470348.0	7470348.0	0.5799449631716944
HCC_low x Soskic_CD4	19_17	19		False	12452121.0	12452121.0	0.9800230379277084
HCC_low x Soskic_CD4	19_2	19		False	14831287.0	14831287.0	0.8341054186911785
HCC_low x Soskic_CD4	19_3	19		False	13469714.0	13469714.0	0.9877157900355036
HCC_low x Soskic_CD4	19_4	19		False	11621465.0	11621465.0	0.9877157900355036
HCC_low x Soskic_CD4	19_5	19		False	8615629.0	8615629.0	0.8165916885431819
HCC_low x Soskic_CD4	19_6	19		False	6308472.0	6308472.0	0.981831940804085
HCC_low x Soskic_CD4	19_7	19	19768293.0	True	401225.0	234657.0	1.1051086265798508e-06
HCC_low x Soskic_CD4	19_8	19		False	1544203.0	1544203.0	0.8165916885431819
HCC_low x Soskic_CD4	19_9	19		False	6313503.0	6313503.0	0.9877157900355036
HCC_low x Soskic_CD4	1_0	1		False	8824668.0	8824668.0	0.9877157900355036
HCC_low x Soskic_CD4	1_1	1		False	7730106.0	7730106.0	0.9877157900355036
HCC_low x Soskic_CD4	1_10	1		False	27179018.0	27179018.0	0.6612960920189918
HCC_low x Soskic_CD4	1_11	1		False	32055281.0	32055281.0	0.6612960920189918
HCC_low x Soskic_CD4	1_12	1		False	35099070.0	35099070.0	0.8165916885431819
HCC_low x Soskic_CD4	1_13	1		False	42338507.0	42338507.0	0.9999613269053208
HCC_low x Soskic_CD4	1_14	1		False	48220052.0	48220052.0	0.97432996066752
HCC_low x Soskic_CD4	1_15	1		False	43543474.0	43543474.0	0.9877157900355036
HCC_low x Soskic_CD4	1_16	1		False	41604181.0	41604181.0	0.9800230379277084
HCC_low x Soskic_CD4	1_17	1		False	36661507.0	36661507.0	0.9877157900355036
HCC_low x Soskic_CD4	1_18	1		False	32826042.0	32826042.0	0.9877157900355036
HCC_low x Soskic_CD4	1_19	1		False	31239116.0	31239116.0	0.9877157900355036
HCC_low x Soskic_CD4	1_2	1		False	6419274.0	6419274.0	0.9877157900355036
HCC_low x Soskic_CD4	1_20	1		False	28837715.0	28837715.0	0.9800230379277084
HCC_low x Soskic_CD4	1_21	1		False	22019708.0	22019708.0	0.9769494314123074
HCC_low x Soskic_CD4	1_22	1		False	20273989.0	20273989.0	0.8341054186911785
HCC_low x Soskic_CD4	1_23	1		False	17210784.0	17210784.0	0.9800230379277084
HCC_low x Soskic_CD4	1_24	1		False	15548374.0	15548374.0	0.9877157900355036
HCC_low x Soskic_CD4	1_25	1		False	13155086.0	13155086.0	0.9877157900355036
HCC_low x Soskic_CD4	1_26	1		False	10214430.0	10214430.0	0.9800230379277084
HCC_low x Soskic_CD4	1_27	1		False	1160218.0	1160218.0	0.9509300222012762
HCC_low x Soskic_CD4	1_28	1		False	2626956.0	2626956.0	0.9877157900355036
HCC_low x Soskic_CD4	1_29	1		False	4166022.0	4166022.0	0.9877157900355036
HCC_low x Soskic_CD4	1_3	1		False	262692.0	262692.0	0.9800230379277084
HCC_low x Soskic_CD4	1_30	1		False	10036467.0	10036467.0	0.9877157900355036
HCC_low x Soskic_CD4	1_31	1		False	14396022.0	14396022.0	0.6612960920189918
HCC_low x Soskic_CD4	1_32	1		False	4469892.0	4469892.0	0.9800230379277084
HCC_low x Soskic_CD4	1_33	1		False	3253507.0	3253507.0	0.9877157900355036
HCC_low x Soskic_CD4	1_34	1		False	120976.0	120976.0	0.832966891498928
HCC_low x Soskic_CD4	1_35	1		False	1039554.0	1039554.0	0.9968602135940848
HCC_low x Soskic_CD4	1_36	1		False	2484019.0	2484019.0	0.9877157900355036
HCC_low x Soskic_CD4	1_37	1		False	5515681.0	5515681.0	0.832966891498928
HCC_low x Soskic_CD4	1_38	1		False	8109360.0	8109360.0	0.981831940804085
HCC_low x Soskic_CD4	1_39	1		False	10415039.0	10415039.0	0.981831940804085
HCC_low x Soskic_CD4	1_4	1		False	5183310.0	5183310.0	0.668759524260733
HCC_low x Soskic_CD4	1_40	1		False	12488548.0	12488548.0	0.9877157900355036
HCC_low x Soskic_CD4	1_41	1		False	14341344.0	14341344.0	0.9800230379277084
HCC_low x Soskic_CD4	1_42	1		False	16465612.0	16465612.0	0.9877157900355036
HCC_low x Soskic_CD4	1_43	1		False	18272694.0	18272694.0	0.9877157900355036
HCC_low x Soskic_CD4	1_44	1		False	19928747.0	19928747.0	0.9877157900355036
HCC_low x Soskic_CD4	1_45	1		False	23880806.0	23880806.0	0.9877157900355036
HCC_low x Soskic_CD4	1_46	1		False	24940315.0	24940315.0	0.9769494314123074
HCC_low x Soskic_CD4	1_47	1		False	28391608.0	28391608.0	0.9877157900355036
HCC_low x Soskic_CD4	1_48	1		False	29753906.0	29753906.0	0.9800230379277084
HCC_low x Soskic_CD4	1_49	1		False	19658386.0	19658386.0	0.9800230379277084
HCC_low x Soskic_CD4	1_5	1		False	7019474.0	7019474.0	0.3100390884635782
HCC_low x Soskic_CD4	1_50	1		False	16179305.0	16179305.0	0.9769494314123074
HCC_low x Soskic_CD4	1_51	1		False	15013206.0	15013206.0	0.6612960920189918
HCC_low x Soskic_CD4	1_52	1		False	7884184.0	7884184.0	0.9877157900355036
HCC_low x Soskic_CD4	1_53	1		False	825211.0	825211.0	0.6612960920189918
HCC_low x Soskic_CD4	1_54	1		False	2027817.0	2027817.0	0.9932993920630324
HCC_low x Soskic_CD4	1_55	1		False	1647320.0	1647320.0	0.8579312483173744
HCC_low x Soskic_CD4	1_56	1		False	4918957.0	4918957.0	0.9877157900355036
HCC_low x Soskic_CD4	1_57	1		False	6306634.0	6306634.0	0.6612960920189918
HCC_low x Soskic_CD4	1_58	1		False	15304447.0	15304447.0	0.9877157900355036
HCC_low x Soskic_CD4	1_59	1		False	16980380.0	16980380.0	0.9877157900355036
HCC_low x Soskic_CD4	1_6	1		False	9254324.0	9254324.0	0.9877157900355036
HCC_low x Soskic_CD4	1_60	1		False	18705951.0	18705951.0	0.9800230379277084
HCC_low x Soskic_CD4	1_7	1		False	11751451.0	11751451.0	0.9800230379277084
HCC_low x Soskic_CD4	1_8	1		False	15148886.0	15148886.0	0.9800230379277084
HCC_low x Soskic_CD4	1_9	1		False	17559726.0	17559726.0	0.8165916885431819
HCC_low x Soskic_CD4	20_0	20		False			0.6612960920189918
HCC_low x Soskic_CD4	20_1	20		False			0.8941629491589872
HCC_low x Soskic_CD4	20_10	20		False			0.9034849338445066
HCC_low x Soskic_CD4	20_11	20		False			0.9877157900355036
HCC_low x Soskic_CD4	20_12	20		False			0.9800230379277084
HCC_low x Soskic_CD4	20_13	20		False			0.9800230379277084
HCC_low x Soskic_CD4	20_14	20		False			0.9337501436671032
HCC_low x Soskic_CD4	20_15	20		False			0.9877157900355036
HCC_low x Soskic_CD4	20_16	20		False			0.9877157900355036
HCC_low x Soskic_CD4	20_2	20		False			0.9986926814962448
HCC_low x Soskic_CD4	20_3	20		False			0.9800230379277084
HCC_low x Soskic_CD4	20_4	20		False			0.9800230379277084
HCC_low x Soskic_CD4	20_5	20		False			0.9877632390894038
HCC_low x Soskic_CD4	20_6	20		False			0.9769494314123074
HCC_low x Soskic_CD4	20_7	20		False			0.9509300222012762
HCC_low x Soskic_CD4	20_8	20		False			0.981831940804085
HCC_low x Soskic_CD4	20_9	20		False			0.9800230379277084
HCC_low x Soskic_CD4	21_0	21		False	15548190.0	15548190.0	0.9800230379277084
HCC_low x Soskic_CD4	21_1	21		False	11988752.0	11988752.0	0.9877157900355036
HCC_low x Soskic_CD4	21_2	21		False	4148496.0	4148496.0	0.9999613269053208
HCC_low x Soskic_CD4	21_3	21		False	695382.0	695382.0	0.9769494314123074
HCC_low x Soskic_CD4	21_4	21		False	3704587.0	3704587.0	0.9800230379277084
HCC_low x Soskic_CD4	21_5	21		False	6290970.0	6290970.0	0.9509300222012762
HCC_low x Soskic_CD4	21_6	21		False	9382228.0	9382228.0	0.9800230379277084
HCC_low x Soskic_CD4	21_7	21		False	12220975.0	12220975.0	0.9769494314123074
HCC_low x Soskic_CD4	22_0	22		False	4118564.0	4118564.0	0.9932993920630324
HCC_low x Soskic_CD4	22_1	22		False	997223.0	997223.0	0.9877157900355036
HCC_low x Soskic_CD4	22_10	22		False	1444943.0	1444943.0	0.9509300222012762
HCC_low x Soskic_CD4	22_11	22		False	5718816.0	5718816.0	0.9877157900355036
HCC_low x Soskic_CD4	22_2	22		False	581896.0	581896.0	0.9769494314123074
HCC_low x Soskic_CD4	22_3	22		False	2041810.0	2041810.0	0.9800230379277084
HCC_low x Soskic_CD4	22_4	22		False	7089671.0	7089671.0	0.8165916885431819
HCC_low x Soskic_CD4	22_5	22		False	9016932.0	9016932.0	0.9877157900355036
HCC_low x Soskic_CD4	22_6	22		False	2747431.0	2747431.0	0.9687155228114224
HCC_low x Soskic_CD4	22_7	22		False	1442373.0	1442373.0	0.9687155228114224
HCC_low x Soskic_CD4	22_8	22		False	146407.0	146407.0	0.9509300222012762
HCC_low x Soskic_CD4	22_9	22	43971369.0	True	26345.0	26345.0	0.0097786092833301
HCC_low x Soskic_CD4	2_0	2		False	120200965.0	120200965.0	0.9800230379277084
HCC_low x Soskic_CD4	2_1	2		False	116920618.0	116920618.0	0.9800230379277084
HCC_low x Soskic_CD4	2_10	2		False	78327317.0	78327317.0	0.9877157900355036
HCC_low x Soskic_CD4	2_11	2		False	76583837.0	76583837.0	0.832966891498928
HCC_low x Soskic_CD4	2_12	2		False	74935412.0	74935412.0	0.9877157900355036
HCC_low x Soskic_CD4	2_13	2		False	73564994.0	73564994.0	0.9877157900355036
HCC_low x Soskic_CD4	2_14	2		False	72320257.0	72320257.0	0.9509300222012762
HCC_low x Soskic_CD4	2_15	2		False	66354571.0	66354571.0	0.9509300222012762
HCC_low x Soskic_CD4	2_16	2		False	64814672.0	64814672.0	0.9877157900355036
HCC_low x Soskic_CD4	2_17	2		False	58664841.0	58664841.0	0.9877157900355036
HCC_low x Soskic_CD4	2_18	2		False	55492271.0	55492271.0	0.9769494314123074
HCC_low x Soskic_CD4	2_19	2		False	50167497.0	50167497.0	0.9877157900355036
HCC_low x Soskic_CD4	2_2	2		False	108701711.0	108701711.0	0.9509300222012762
HCC_low x Soskic_CD4	2_20	2		False	44774042.0	44774042.0	0.9509300222012762
HCC_low x Soskic_CD4	2_21	2		False	34251168.0	34251168.0	0.832966891498928
HCC_low x Soskic_CD4	2_22	2		False	21273282.0	21273282.0	0.9877157900355036
HCC_low x Soskic_CD4	2_23	2		False	12052602.0	12052602.0	0.9769494314123074
HCC_low x Soskic_CD4	2_24	2		False	8447232.0	8447232.0	0.9877157900355036
HCC_low x Soskic_CD4	2_25	2		False	7247391.0	7247391.0	0.9800230379277084
